time_s,BUSA2_v_pu,BUSAS2_v_pu,BUSB2_v_pu,BUSBS2_v_pu,BUSC2_v_pu,BUSCS2_v_pu,BUSMG_v_pu,BUSMGR_v_pu,BUSMS_v_pu,UM1TLA_v_pu,UM1TLB_v_pu,UM1TLC_v_pu,UM1MCC_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_7_pu,branch_current_branch_fixed_9_pu,branch_current_branch_fixed_10_pu,torque_Nm_pu,mechanical_speed_rad_s_pu,mechanical_angle_rad_pu,phase_a_current_A_pu,phase_b_current_A_pu,phase_c_current_A_pu,shorted_rotor_axis_current_1_A_pu,shorted_rotor_axis_current_2_A_pu
0.0902,-1134.04276268,-2552.98344538,1917.65157062,2640.9354356,-783.608807936,-87.9519902164,184.724294925,92.3621474625,184.720329854,-963.769829969,1830.86139117,-867.091561195,184.724294925,-2552.98344538,-1134.04276268,184.724294925,-4.23227188047,203.082997939,-1.44951206446,-3965.07076914,-4166.70425477,184.725648031,17.4476516158,-4.23227188047,-323.695456802,327.927728682,-68.8204892305,-371.554933187
0.0904,-1248.19323862,-2664.40934644,1896.85258084,2526.22817632,-648.659342231,138.181170123,184.724291966,92.3621459831,184.720326895,-1078.24759511,1821.33155604,-743.083960939,184.724291966,-2664.40934644,-1248.19323862,184.724291966,24.1192761378,203.082994686,-1.45013126731,-3965.07076917,-4166.70363225,184.725648031,17.4845967454,24.1192761378,-337.22139049,313.102114352,-69.3812963698,-371.450652329
0.0906,-1355.46043708,-2760.6955421,1865.49543978,2397.16638461,-510.035002695,363.529157489,184.724289007,92.3621445035,184.720323936,-1186.83285248,1801.69911237,-614.866259887,184.724289007,-2760.6955421,-1355.46043708,184.724289007,52.3337118133,203.082991433,-1.44976475835,-3965.07076917,-4166.70399555,184.725648031,17.521541875,52.3337118133,-348.83116984,296.497458027,-69.9418690781,-371.345631288
0.0908,-1454.80790751,-2841.29491498,1823.32622891,2254.48341532,-368.518321409,586.811499666,184.724286049,92.3621430244,184.720320978,-1288.43042962,1771.59166805,-483.161238433,184.724286049,-2841.29491498,-1454.80790751,184.724286049,80.2508003537,203.08298818,-1.44926321507,-3965.07076914,-4166.70449382,184.725648031,17.5584870046,80.2508003537,-358.458743863,278.207943509,-70.5023641499,-371.239762195
0.091,-1546.11403588,-2905.74948339,1770.99937682,2098.99002154,-224.885340942,806.759461846,184.724283093,92.3621415463,184.720318022,-1382.95907472,1731.64489205,-348.685817329,184.724283093,-2905.74948339,-1546.11403588,184.724283093,107.711836941,203.08298493,-1.44781541824,-3965.07076914,-4166.70593836,184.725648031,17.5954321342,107.711836941,-366.049497666,258.337660725,-71.0626141265,-371.133151605
0.0912,-1628.40314711,-2953.69300359,1708.41655696,1931.56974776,-80.01340985,1022.12325583,184.72428014,92.3621400698,184.720315069,-1469.36997906,1681.64263278,-212.272653724,184.72428014,-2953.69300359,-1628.40314711,184.72428014,134.560847708,203.082981684,-1.44624504447,-3965.07076914,-4166.70750548,184.725648031,17.6323772638,134.560847708,-371.560198411,236.999350703,-71.6227773825,-371.025693343
0.0914,-1701.6764313,-2984.85305094,1636.3081112,1753.17390936,65.3683201071,1231.67914159,184.724277191,92.3621385953,184.72031212,-1547.69716468,1622.28871493,-74.5915502434,184.724277191,-2984.85305094,-1701.6764313,184.724277191,160.645217263,203.082978442,-1.44377961755,-3965.07076911,-4166.70996765,184.725648031,17.6693223934,160.645217263,-374.959641781,214.314424518,-72.1826851721,-370.917491214
0.0916,-1765.03896459,-2999.05256785,1554.73165821,1564.81618709,210.307306372,1434.23638076,184.724274247,92.3621371233,184.720309176,-1616.95956199,1553.52602948,63.4335325055,184.724274247,-2999.05256785,-1765.03896459,184.724274247,185.81677303,203.082975205,-1.44121497869,-3965.07076917,-4166.71252908,184.725648031,17.706267523,185.81677303,-376.228393863,190.411620833,-72.7424974943,-370.808440788
0.0918,-1818.61693926,-2996.21086982,1464.47865595,1367.56686709,354.138283316,1628.64400273,184.724271309,92.3621356544,184.720306238,-1677.30818679,1476.11257493,201.195611864,184.724271309,-2996.21086982,-1818.61693926,184.724271309,209.932452619,203.082971975,-1.43781706691,-3965.07076911,-4166.71592379,184.725648031,17.7432126527,209.932452619,-375.359369676,165.426917056,-73.302044418,-370.698643134
0.092,-1861.61422256,-2976.34410394,1365.75968885,1162.54675936,495.854533697,1813.79734459,184.724268378,92.362134189,184.720303307,-1727.84943105,1390.14970868,337.699722364,184.724268378,-2976.34410394,-1861.61422256,184.724268378,232.855247951,203.082968753,-1.43435290456,-3965.07076914,-4166.7193847,184.725648031,17.7801577823,232.855247951,-372.357374775,139.502126824,-73.8614876044,-370.587995625
0.0922,-1894.28145282,-2939.56515715,1259.41092441,950.920829032,634.87052842,1988.64432812,184.724265455,92.3621327276,184.720300384,-1768.85046176,1296.43414273,472.416319039,184.724265455,-2939.56515715,-1894.28145282,184.724265455,254.454896498,203.08296554,-1.43012654781,-3965.07076917,-4166.72360782,184.725648031,17.8171029119,254.454896498,-367.239604929,112.784708431,-74.4206560329,-370.476596624
0.0924,-1915.93702368,-2886.08301476,1145.78969824,733.891576868,770.147325433,2152.19143789,184.724262541,92.3621312704,184.72029747,-1799.52280005,1195.22179322,604.301006822,184.724262541,-2886.08301476,-1915.93702368,184.724262541,274.608664389,203.082962336,-1.42587545514,-3965.07076911,-4166.72785573,184.725648031,17.8540480415,274.608664389,-360.034995487,85.4263310988,-74.9797130568,-370.364345372
0.0926,-1926.95268038,-2816.20157296,1025.75921597,512.69220637,901.19346442,2303.50936659,184.724259636,92.362129818,184.720294565,-1820.2463317,1087.33146654,732.914865168,184.724259636,-2816.20157296,-1926.95268038,184.724259636,293.202045415,203.082959142,-1.42094096541,-3965.07076911,-4166.73278698,184.725648031,17.8909931711,293.202045415,-350.784633358,57.5825879436,-75.538486654,-370.251337559
0.0928,-1926.77445853,-2730.31791205,899.814281606,288.579616483,1026.96017691,2441.73829557,184.724256741,92.3621283705,184.72029167,-1830.35296565,973.166515912,857.186449737,184.724256741,-2730.31791205,-1926.77445853,184.724256741,310.129365544,203.08295596,-1.41602998972,-3965.07076914,-4166.73769477,184.725648031,17.9279383007,310.129365544,-339.540926285,29.4115607411,-76.0971418907,-370.137474373
0.093,-1915.88912166,-2628.92004013,768.826580218,62.82725965,1147.06254145,2566.09278048,184.724253857,92.3621269284,184.720288786,-1830.32931498,853.550415101,976.77889988,184.724253857,-2628.92004013,-1915.88912166,184.724253857,325.29447384,203.082952789,-1.41052076221,-3965.07076911,-4166.74320083,184.725648031,17.9648834303,325.29447384,-326.36792052,1.07344667918,-76.6555058227,-370.022848872
0.0932,-1893.88058775,-2512.58412013,633.416264833,-163.282094205,1260.46432291,2675.86621433,184.724250984,92.3621254919,184.720285913,-1819.64022719,729.023804001,1090.61642319,184.724250984,-2512.58412013,-1893.88058775,184.724250984,338.611154443,203.08294963,-1.40508845448,-3965.07076908,-4166.74863,184.725648031,18.0018285599,338.611154443,-311.340306015,-27.270848428,-77.2137452401,-369.90736427
0.0934,-1861.34189663,-2381.97119594,494.44445672,-388.46364663,1366.89743991,2770.43484257,184.724248122,92.3621240611,184.720283052,-1798.87058076,600.396963645,1198.47361712,184.724248122,-2381.97119594,-1861.34189663,184.724248122,350.003794145,203.082946484,-1.39914745092,-3965.07076911,-4166.75456783,184.725648031,18.0387736895,350.003794145,-294.543635507,-55.4601586378,-77.7716863465,-369.791111042
0.0936,-1818.00202336,-2237.82343627,352.641993049,-611.437871124,1465.36003031,2849.2613074,184.724245273,92.3621226364,184.720280202,-1767.6277667,468.334889628,1299.29287707,184.724245273,-2237.82343627,-1818.00202336,184.724245273,359.407591856,203.082943352,-1.39334025979,-3965.07076914,-4166.76037189,184.725648031,18.0757188191,359.407591856,-276.073185215,-83.3344066407,-78.3294976568,-369.673994513
0.0938,-1764.54904565,-2080.95991744,208.840322367,-830.937783665,1555.70872329,2911.8977011,184.724242436,92.3621212178,184.720277365,-1726.58414227,333.6167675,1392.96737478,184.724242436,-2080.95991744,-1764.54904565,184.724242436,366.769188526,203.082940233,-1.38711676002,-3965.07076911,-4166.76659225,184.725648031,18.1126639487,366.769188526,-256.034073406,-110.73511512,-78.8870045813,-369.556102625
0.094,-1700.86098257,-1912.27196925,63.8640990363,-1045.71614197,1636.99688353,2957.98811121,184.724239611,92.3621198055,184.72027454,-1675.49612873,197.016542436,1478.47958629,184.724239611,-1912.27196925,-1700.86098257,184.724239611,372.046668295,203.082937127,-1.38108569384,-3965.07076906,-4166.77262024,184.725648031,18.1496090783,372.046668295,-234.539999362,-137.506668933,-79.4443773501,-369.437342907
0.0942,-1627.70743006,-1732.71811027,-81.5036498399,-1254.55253255,1709.21107991,2987.27064282,184.724236799,92.3621183994,184.720271728,-1615.11065096,59.2647566444,1555.84589432,184.724236799,-1732.71811027,-1627.70743006,184.724236799,375.210137707,203.082934036,-1.37473157048,-3965.07076914,-4166.77897118,184.725648031,18.1865542079,375.210137707,-211.713261871,-163.496875836,-80.0014406291,-369.317800822
0.0944,-1545.11619871,-1543.31860134,-226.363133894,-1456.26030539,1771.4793326,2999.57890673,184.724234,92.3621169998,184.720268929,-1545.33642529,-78.773221114,1624.1096464,184.724234,-1543.31860134,-1545.11619871,184.724234,376.241517084,203.082930958,-1.3686285615,-3965.07076911,-4166.78507118,184.725648031,18.2234993375,376.241517084,-187.683401933,-188.558115151,-80.5583663425,-369.197386187
0.0946,-1453.92287101,-1345.14964827,-369.997712635,-1649.69331667,1823.92058365,2994.84296494,184.724231213,92.3621156064,184.720266142,-1466.98015936,-216.432289105,1683.41244847,184.724231213,-1345.14964827,-1453.92287101,184.724231213,375.135057506,203.082927895,-1.36229515076,-3965.07076908,-4166.79140153,184.725648031,18.2604444671,375.135057506,-162.587123907,-212.547933599,-81.1149784502,-369.076182046
0.0948,-1354.30257648,-1139.33728657,-511.452531766,-1833.75244146,1865.75510824,2973.08972802,184.724228439,92.3621142194,184.720263368,-1380.10287403,-352.7749038,1732.87777783,184.724228439,-1139.33728657,-1354.30257648,184.724228439,371.896925348,203.082924845,-1.3562695086,-3965.07076911,-4166.7974241,184.725648031,18.2973895967,371.896925348,-136.566869616,-235.330055732,-81.6714505383,-368.954100592
0.095,-1247.13965824,-927.050983125,-650.094107815,-2007.39181908,1897.23376606,2934.4428022,184.724225677,92.3621128386,184.720260606,-1285.5546978,-487.217065216,1772.77176302,184.724225677,-927.050983125,-1247.13965824,184.724225677,366.545647255,203.082921809,-1.35010373592,-3965.07076908,-4166.80358685,184.725648031,18.3343347264,366.545647255,-109.770647068,-256.775000186,-82.2276058888,-368.831222503
0.0952,-1132.75096123,-709.496991071,-784.933536229,-2169.62479595,1917.68449745,2879.12178702,184.724222928,92.3621114639,184.720257857,-1183.54574698,-618.769596856,1802.31534383,184.724222928,-709.496991071,-1132.75096123,184.724222928,359.111495145,203.082918786,-1.344299227,-3965.07076906,-4166.80938836,184.725648031,18.371279856,359.111495145,-82.3505652375,-276.760929908,-82.7836197071,-368.707462438
0.0954,-1012.05102871,-487.911495585,-915.4356765,-2319.52953193,1927.48670522,2807.44102752,184.72422019,92.3621100952,184.72025512,-1074.95196833,-746.943760297,1821.89572863,184.72422019,-487.911495585,-1012.05102871,184.72422019,349.636851364,203.082915777,-1.33844068646,-3965.07076908,-4166.81524385,184.725648031,18.4082249856,349.636851364,-54.4625772728,-295.174274091,-83.3393146148,-368.582898762
0.0956,-885.489843081,-263.553589652,-1040.59906398,-2456.25423842,1926.08890706,2719.80782807,184.724217464,92.3621087322,184.720252394,-960.126251598,-870.720127869,1830.84637946,184.724217464,-263.553589652,-885.489843081,184.724217464,338.175405686,203.08291278,-1.33299204707,-3965.07076906,-4166.82068951,184.725648031,18.4451701152,338.175405686,-26.2650062466,-311.910399439,-83.8948673838,-368.457448681
0.0958,-753.992646879,-37.6981196497,-1160.00014343,-2579.02201835,1913.99279031,2616.720138,184.72421475,92.3621073748,184.720249679,-839.951887655,-989.717543415,1829.66943108,184.72421475,-37.6981196497,-753.992646879,184.72421475,324.792434912,203.082909795,-1.32757011056,-3965.07076908,-4166.8261084,184.725648031,18.4821152448,324.792434912,2.08178843026,-326.874223342,-84.450099984,-368.331188298
0.096,-618.131227051,188.371558588,-1272.64638613,-2687.13528072,1890.77761318,2498.76372213,184.724212045,92.3621060226,184.720246974,-714.915276093,-1102.90808378,1817.82335987,184.724212045,188.371558588,-618.131227051,184.724212045,309.563827427,203.082906822,-1.32260048389,-3965.07076908,-4166.83107507,184.725648031,18.5190603744,309.563827427,30.4168636267,-339.980691053,-85.0051906912,-368.204037445
0.0962,-478.821504205,413.370872054,-1378.23680052,-2779.97970439,1857.05830473,2366.60883234,184.724209351,92.3621046755,184.72024428,-585.888100272,-1210.02835501,1795.91645529,184.724209351,413.370872054,-478.821504205,184.724209351,292.576273668,203.08290386,-1.31773164868,-3965.07076906,-4166.83594095,184.725648031,18.556005504,292.576273668,58.5790926153,-351.155366283,-85.559960823,-368.076070007
0.0964,-336.743259391,636.021329766,-1475.80883003,-2857.02772884,1812.55208942,2221.00639907,184.724206666,92.3621033331,184.720241595,-453.478297204,-1310.06359907,1763.54189627,184.724206666,636.021329766,-336.743259391,184.724206666,273.926137511,203.082900908,-1.31335002184,-3965.07076908,-4166.84031964,184.725648031,18.5929506336,273.926137511,86.4085656545,-360.334703166,-86.1145900884,-367.947208513
0.0966,-192.782986552,855.05778741,-1565.19248758,-2917.84155181,1757.97547414,2062.7837644,184.72420399,92.3621019951,184.720238919,-318.526924062,-1402.87596484,1721.4028889,184.72420399,855.05778741,-192.782986552,184.72420399,253.719556234,203.082897966,-1.30913540721,-3965.07076903,-4166.84453132,184.725648031,18.6298957632,253.719556234,113.747045129,-367.466601363,-86.6688991446,-367.817524672
0.0968,-47.7125012124,1069.23563614,-1645.47531438,-2962.07561705,1693.18781559,1892.83998091,184.724201322,92.3621006612,184.720236252,-181.749062549,-1487.48496334,1669.23402588,184.724201322,1069.23563614,-47.7125012124,184.724201322,232.07118133,203.082895033,-1.30543455482,-3965.07076906,-4166.84822921,184.725648031,18.6668408928,232.07118133,140.439284612,-372.510465942,-87.2230690551,-367.686943773
0.097,97.6308735493,1277.3378747,-1716.62401067,-2989.47857775,1618.99313712,1712.14070305,184.724198662,92.3620993309,184.720233591,-43.9364758384,-1563.88345862,1607.81993446,184.724198662,1277.3378747,97.6308735493,184.724198662,209.10418877,203.082892108,-1.30195820332,-3965.07076906,-4166.8517026,184.725648031,18.7037860224,209.10418877,166.333526537,-375.437715306,-87.7769198024,-367.555535381
0.0972,242.401024769,1478.18202464,-1777.79500466,-2999.89472484,1535.39397989,1521.71270019,184.724196008,92.3620980038,184.720230937,94.1050853964,-1631.14533363,1537.04024823,184.724196008,1478.18202464,242.401024769,184.724196008,184.948914707,203.08288919,-1.29901316762,-3965.07076903,-4166.85464476,184.725648031,18.740731152,184.948914707,191.282711793,-376.231626499,-88.3306337191,-367.423227603
0.0974,385.828742533,1670.62684946,-1829.09444687,-2993.26487168,1443.26570434,1322.63802222,184.724193359,92.3620966797,184.720228289,231.651052788,-1689.39657763,1457.74552485,184.724193359,1670.62684946,385.828742533,184.724193359,159.742778947,203.082886279,-1.29634073377,-3965.07076906,-4166.85731428,184.725648031,18.7776762816,159.742778947,215.145006815,-374.887785762,-88.8840300929,-367.290087884
0.0976,527.012724375,1853.57883927,-1869.76471341,-2969.62669043,1342.75198903,1116.04785116,184.724190716,92.362095358,184.720225645,367.823187042,-1737.78412959,1369.96094254,184.724190716,1853.57883927,527.012724375,184.724190716,133.628843357,203.082883373,-1.29420727491,-3965.07076903,-4166.85944484,184.725648031,18.8146214112,133.628843357,237.784877904,-371.41372126,-89.4372924356,-367.156047195
0.0978,665.269585141,2025.99842436,-1900.05114952,-2929.11449795,1234.78156439,903.116073588,184.724188077,92.3620940383,184.720223006,501.980843367,-1776.5666566,1274.58581323,184.724188077,2025.99842436,665.269585141,184.724188077,106.755653431,203.082880471,-1.29238477349,-3965.07076903,-4166.86126445,184.725648031,18.8515665408,106.755653431,259.073634299,-365.829287731,-89.9902393159,-367.02117088
0.098,799.662879733,2186.90588226,-1919.29706191,-2871.9584926,1119.63418217,685.052610332,184.72418544,92.3620927202,184.72022037,633.19276812,-1804.98103691,1171.78826879,184.72418544,2186.90588226,799.662879733,184.72418544,79.2757489823,203.082877573,-1.29109895229,-3965.070769,-4166.86254738,184.725648031,18.8885116704,79.2757489823,278.890344127,-358.166093109,-90.5430553309,-366.885392812
0.0982,929.6111221,2335.3869047,-1927.88368357,-2798.48344619,998.27256148,463.09654149,184.724182806,92.3620914032,184.720217736,760.917412043,-1823.41527753,1062.49786549,184.724182806,2335.3869047,929.6111221,184.724182806,51.3454305098,203.082874677,-1.29015231133,-3965.07076906,-4166.86349107,184.725648031,18.9254568,51.3454305098,297.122380047,-348.467810557,-91.0955583032,-366.74877624
0.0984,1054.16326269,2470.59779289,-1925.26785604,-2709.10685861,871.10459334,238.509065723,184.724180174,92.3620900869,184.720215103,884.190841588,-1831.21093972,947.020098126,184.724180174,2470.59779289,1054.16326269,184.724180174,23.1232529132,203.082871783,-1.28973001242,-3965.07076903,-4166.86391045,184.725648031,18.9624019297,23.1232529132,313.66615691,-336.789409823,-91.6479338191,-366.611257968
0.0986,1172.85377669,2591.77025158,-1911.96037611,-2604.33658544,739.106599424,12.566333866,184.724177542,92.3620887709,184.720212471,1002.58386247,-1828.87917212,826.29530966,184.724177542,2591.77025158,1172.85377669,184.724177542,-5.23027503061,203.082868889,-1.28966528177,-3965.07076903,-4166.86397231,184.725648031,18.9993470593,-5.23027503061,328.427666936,-323.197391905,-92.1999989268,-366.472899151
