time_s,BUSA2_v_pu,BUSAS2_v_pu,BUSB2_v_pu,BUSBS2_v_pu,BUSC2_v_pu,BUSCS2_v_pu,BUSMG_v_pu,BUSMGR_v_pu,BUSMS_v_pu,UM1TLA_v_pu,UM1TLB_v_pu,UM1TLC_v_pu,UM1MCC_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,branch_current_branch_fixed_1_pu,branch_current_branch_fixed_7_pu,branch_current_branch_fixed_9_pu,branch_current_branch_fixed_10_pu,torque_Nm_pu,mechanical_speed_rad_s_pu,mechanical_angle_rad_pu,phase_a_current_A_pu,phase_b_current_A_pu,phase_c_current_A_pu,stator_current_1_A_pu,stator_current_2_A_pu,stator_current_3_A_pu
0.0656,1355.40205154,2760.6955421,-1865.48692461,-2397.16638461,510.084873071,-363.529157489,184.724630344,92.3623151718,184.720665273,1186.76746092,-1801.6895756,614.922114674,184.724630344,2760.6955421,1355.40205154,184.724630344,-52.3540338577,203.083366693,-1.11122140288,-3965.0707696,-4167.04291453,184.725648031,12.9034006742,-52.3540338577,348.848723786,-296.494689928,266.859135832,-267.562142864,0.703007032308
0.0658,1454.96557583,2841.29491498,-1823.41259167,-2254.48341532,368.447015847,-586.811499666,184.724628074,92.3623140369,184.720663003,1288.60701837,-1771.68839454,483.081376173,184.724628074,2841.29491498,1454.96557583,184.724628074,-80.2701295307,203.083364197,-1.11317926645,-3965.07076954,-4167.04095418,184.725648031,12.9403458038,-80.2701295307,358.475519298,-278.205389767,267.091624953,-267.330780078,0.239155125199
0.066,1546.05830087,2905.74948339,-1770.99876797,-2098.99002154,224.940467093,-806.759461846,184.724625798,92.3623128989,184.720660727,1382.89665173,-1731.64421033,348.747558589,184.724625798,2905.74948339,1546.05830087,184.724625798,-107.730146747,203.083361695,-1.11744484305,-3965.07076957,-4167.03668611,184.725648031,12.9772909334,-107.730146747,366.065415529,-258.335268782,267.323379432,-267.098644534,-0.224734897297
0.0662,1628.5594548,2953.69300359,-1708.48392895,-1931.56974776,79.9244741563,-1022.12325583,184.724623513,92.3623117564,184.720658442,1469.54504388,-1681.7180896,212.173045723,184.724623513,2953.69300359,1628.5594548,184.724623513,-134.578151752,203.083359183,-1.12185636163,-3965.07076957,-4167.03227205,184.725648031,13.0142360631,-134.578151752,371.575448612,-236.99729686,267.554529265,-266.865883317,-0.688645948022
0.0664,1701.62425808,2984.85305094,-1636.31551472,-1753.17390936,-65.3087433654,-1231.67914159,184.724621216,92.3623106082,184.720656146,1547.63873087,-1622.29700705,74.6582761729,184.724621216,2984.85305094,1701.62425808,184.724621216,-160.661479929,203.083356658,-1.12848988175,-3965.07076957,-4167.02563605,184.725648031,13.0511811927,-160.661479929,374.974144197,-214.312664268,267.784955441,-266.632348946,-1.15260649439
0.0666,1765.1910185,2999.05256785,-1554.77893716,-1564.81618709,-210.412081332,-1434.23638076,184.724618907,92.3623094533,184.720653836,1617.12986256,-1553.57898208,-63.5508804763,184.724618907,2999.05256785,1765.1910185,184.724618907,-185.832036857,203.083354119,-1.13517659903,-3965.07076954,-4167.01894678,184.725648031,13.0881263223,-185.832036857,376.242349426,-190.410312569,268.014787069,-266.39819032,-1.61659674882
0.0668,1818.56918226,2996.21086982,-1464.49405872,-1367.56686709,-354.07512354,-1628.64400273,184.724616581,92.3623082905,184.72065151,1677.25469911,-1476.12982619,-201.124872925,184.724616581,2996.21086982,1818.56918226,184.724616581,-209.946673448,203.083351562,-1.14397528768,-3965.07076957,-4167.01014549,184.725648031,13.1250714519,-209.946673448,375.372698394,-165.426024946,268.243906895,-266.163260179,-2.08064671547
0.067,1861.75921498,2976.34410394,-1365.78615829,-1162.54675936,-495.973056686,-1813.79734459,184.724614237,92.3623071187,184.720649167,1728.01182272,-1390.1793546,-337.832468116,184.724614237,2976.34410394,1861.75921498,184.724614237,-232.868496398,203.083348986,-1.15271252394,-3965.07076954,-4167.00140572,184.725648031,13.1620165815,-232.868496398,372.370284745,-139.501788348,268.472442979,-265.927709178,-2.54473380044
0.0672,1894.23889798,2939.56515715,-1259.43419479,-950.920829032,-634.804703195,-1988.64432812,184.724611874,92.362305937,184.720646803,1768.80280049,-1296.46020571,-472.342594785,184.724611874,2939.56515715,1894.23889798,184.724611874,-254.467120544,203.083346387,-1.16343072057,-3965.07076951,-4166.99068494,184.725648031,13.1989617111,-254.467120544,367.252017476,-112.784896933,268.700279703,-265.691390265,-3.00888943772
0.0674,1916.07228626,2886.08301476,-1145.79504047,-733.891576869,-770.277245789,-2152.19143789,184.724609489,92.3623047444,184.720644418,1799.67429428,-1195.22777667,-604.446517611,184.724609489,2886.08301476,1916.07228626,184.724609489,-274.619961333,203.083343765,-1.17395371199,-3965.07076951,-4166.98015931,184.725648031,13.2359068407,-274.619961333,360.047121883,-85.4271605502,268.927543907,-265.454455768,-3.47308813886
0.0676,1926.91603449,2816.20157296,-1025.79010607,-512.69220637,-901.12592842,-2303.50936659,184.72460708,92.3623035402,184.72064201,1820.20528842,-1087.36606359,-732.839224832,184.72460708,2816.20157296,1926.91603449,184.72460708,-293.212356171,203.083341117,-1.18630895019,-3965.07076957,-4166.96780135,184.725648031,13.2728519703,-293.212356171,350.796397407,-57.5840412363,269.154121488,-265.21675881,-3.93736267847
0.0678,1926.89751344,2730.31791205,-899.798583024,-288.579616483,-1027.09893041,-2441.73829557,184.724604647,92.3623023236,184.720639576,1830.49078727,-973.148933639,-857.34185363,184.724604647,2730.31791205,1926.89751344,184.724604647,-310.13881219,203.083338442,-1.19832026958,-3965.07076954,-4166.95578742,184.725648031,13.3097970999,-310.13881219,339.552538396,-29.4137262053,269.380137898,-264.978453294,-4.40168460441
0.068,1915.85900262,2628.92004013,-768.864729586,-62.8272596499,-1146.99427304,-2566.09278048,184.724602188,92.3623010938,184.720637117,1830.29558176,-853.59314253,-976.702439232,184.724602188,2628.92004013,1915.85900262,184.724602188,-325.30299111,203.083335738,-1.21200123429,-3965.07076954,-4166.94210378,184.725648031,13.3467422295,-325.30299111,326.379308099,-1.07631698924,269.605480427,-264.739392466,-4.86608796171
0.0682,1893.98919499,2512.58412013,-633.380013351,163.282094205,-1260.60918164,-2675.86621433,184.724599701,92.3622998504,184.72063463,1819.7618674,-728.983202478,-1090.77866492,184.724599701,2512.58412013,1893.98919499,184.724599701,-338.618886814,203.083333004,-1.22517776489,-3965.07076951,-4166.92892447,184.725648031,13.3836873591,-338.618886814,311.351674593,27.2672122212,269.830272974,-264.499731688,-5.3305412858
0.0684,1861.31882504,2381.97119594,-494.489397558,388.46364663,-1366.82942748,-2770.43484257,184.724597185,92.3622985927,184.720632115,1798.84474065,-600.44729752,-1198.39744314,184.724597185,2381.97119594,1861.31882504,184.724597185,-350.010671145,203.083330239,-1.23985138535,-3965.07076954,-4166.91424808,184.725648031,13.4206324887,-350.010671145,294.554917169,55.4557539761,270.054404105,-264.259324263,-5.79507984175
0.0686,1818.09422335,2237.82343627,-352.586067791,611.437871124,-1465.50815556,-2849.2613074,184.724594641,92.3622973204,184.72062957,1767.73103076,-468.272253476,-1299.45877728,184.724594641,2237.82343627,1818.09422335,184.724594641,-359.413777559,203.083327441,-1.25385287404,-3965.07076957,-4166.90024374,184.725648031,13.4575776183,-359.413777559,276.084576699,83.3292008605,270.277996006,-264.018326882,-6.25966912474
0.0688,1764.53343752,2080.95991744,-208.891486124,830.937783665,-1555.6419514,-2911.8977011,184.724592066,92.3622960331,184.720626996,1726.56666122,-333.674071045,-1392.89259018,184.724592066,2080.95991744,1764.53343752,184.724592066,-366.774608299,203.083324611,-1.26917287707,-3965.07076951,-4166.88492092,184.725648031,13.4945227479,-366.774608299,256.045512481,110.729095818,270.500938411,-263.776592821,-6.72434558986
0.069,1700.93513319,1912.27196925,-63.789752491,1045.71614197,-1637.1453807,-2957.98811121,184.724589461,92.3622947307,184.720624391,1675.57917748,-196.933274446,-1478.64590303,184.724589461,1912.27196925,1700.93513319,184.724589461,-372.051502633,203.083321747,-1.2836497426,-3965.07076951,-4166.87044122,184.725648031,13.5314678775,-372.051502633,234.551670242,137.499832391,270.723351647,-263.534279962,-7.18907168535
0.0692,1627.69959097,1732.71811027,81.4469245521,1254.55253255,-1709.14651552,-2987.27064282,184.724586826,92.3622934129,184.720621755,1615.10187122,-59.3282891089,-1555.77358212,184.724586826,1732.71811027,1627.69959097,184.724586826,-375.21430892,203.08331885,-1.2992644906,-3965.07076951,-4166.85482354,184.725648031,13.5684130071,-375.21430892,211.72510894,163.48919998,270.945126511,-263.291241464,-7.65388504657
0.0694,1545.17100613,1543.31860134,226.45430087,1456.26030539,-1771.62530699,-2999.57890673,184.724584159,92.3622920796,184.720619088,1545.39780964,78.8753279804,-1624.27313762,184.724584159,1543.31860134,1545.17100613,184.724584159,-376.245218606,203.083315918,-1.31386578083,-3965.07076951,-4166.84021934,184.725648031,13.6053581368,-376.245218606,187.695593395,188.549625211,271.166381334,-263.047636245,-8.11874508905
0.0696,1453.92299166,1345.14964827,369.936170879,1649.69331667,-1823.85916255,-2994.84296494,184.724581462,92.362290731,184.720616391,1466.98029453,216.363362188,-1683.34365672,184.724581462,1345.14964827,1453.92299166,184.724581462,-375.138209741,203.083312953,-1.32942658663,-3965.07076948,-4166.82465558,184.725648031,13.6423032664,-375.138209741,162.599611596,212.538598145,271.387007891,-262.803317253,-8.58369063843
0.0698,1354.33711915,1139.33728657,511.558601601,1833.75244146,-1865.89572075,-2973.08972802,184.724578734,92.3622893671,184.720613663,1380.14156186,352.893701861,-1733.03526372,184.724578734,1139.33728657,1354.33711915,184.724578734,-371.899730943,203.083309954,-1.34380814433,-3965.07076951,-4166.81027105,184.725648031,13.679248396,-371.899730943,136.57980256,235.319928383,271.607122394,-262.558444282,-9.04867811189
0.07,1247.14781155,927.050983125,650.028568028,2007.39181908,-1897.17637958,-2934.4428022,184.724575976,92.3622879881,184.720610906,1285.56382954,487.143660495,-1772.70749004,184.724575976,927.050983125,1247.14781155,184.724575976,-366.548025885,203.083306922,-1.35897672176,-3965.07076951,-4166.79509943,184.725648031,13.7161935256,-366.548025885,109.783985287,256.764040598,271.826617523,-262.312869968,-9.51374755433
0.0702,1132.76470664,709.496991071,785.052312308,2169.62479595,-1917.81701895,-2879.12178702,184.724573189,92.3622865944,184.720608118,1183.56114187,618.902625898,-1802.46376777,184.724573189,709.496991071,1132.76470664,184.724573189,-359.113654784,203.083303857,-1.37280854583,-3965.07076954,-4166.78126445,184.725648031,13.7531386552,-359.113654784,82.3644357922,276.749218991,272.045607259,-262.066754821,-9.97885243805
0.0704,1012.06716838,487.911495584,915.367019172,2319.52953193,-1927.43418756,-2807.44102752,184.724570372,92.3622851862,184.720605302,1074.97004478,746.866863917,-1821.8369087,184.724570372,487.911495584,1012.06716838,184.724570372,-349.638712147,203.083300761,-1.38726460934,-3965.07076948,-4166.76680532,184.725648031,13.7900837848,-349.638712147,54.4769489869,295.161763161,272.263985132,-261.819951059,-10.4440340737
0.0706,885.482656939,263.553589652,1040.72811358,2456.25423842,-1926.21077051,-2719.80782807,184.724567528,92.362283764,184.720602457,960.11820314,870.864663236,-1830.98286637,184.724567528,263.553589652,885.482656939,184.724567528,-338.177176931,203.083297634,-1.40023833513,-3965.07076948,-4166.75382847,184.725648031,13.8270289144,-338.177176931,26.2799818539,311.897195077,272.481862807,-261.572619747,-10.9092430598
0.0708,754.016607583,37.69811965,1159.92929887,2579.02201835,-1913.94590646,-2616.720138,184.724564657,92.3622823283,184.720599586,839.978723664,989.638197332,-1829.616921,184.724564657,37.69811965,754.016607583,184.724564657,-324.794038407,203.083294477,-1.41368606687,-3965.07076948,-4166.74037759,184.725648031,13.863974044,-324.794038407,-2.06623080301,326.86026921,272.699134618,-261.324612582,-11.3745220352
0.071,618.10337476,-188.371558588,1272.78308776,2687.13528072,-1890.88646251,-2498.76372213,184.724561759,92.3622808797,184.720596689,714.884081547,1103.06118941,-1817.94527095,184.724561759,-188.371558588,618.10337476,184.724561759,-309.565469835,203.083291292,-1.4255207777,-3965.07076945,-4166.72853973,184.725648031,13.9009191736,-309.565469835,-30.4006474605,339.966117296,272.915909841,-261.076091029,-11.8398188115
0.0712,478.853003375,-413.370872054,1378.16473592,2779.97970439,-1857.0177393,-2366.60883234,184.724558838,92.3622794189,184.720593767,585.923379361,1209.94764245,-1795.87102181,184.724558838,-413.370872054,478.853003375,184.724558838,-292.577879604,203.08328808,-1.4376949966,-3965.07076951,-4166.71636225,184.725648031,13.9378643032,-292.577879604,-58.562230112,351.140109716,273.132083596,-260.826906164,-12.3051774322
0.0714,336.695399841,-636.021329766,1475.95042427,2857.02772884,-1812.64582411,-2221.00639907,184.724555893,92.3622779465,184.720590822,453.424694529,1310.22218442,-1763.64687894,184.724555893,-636.021329766,336.695399841,184.724555893,-273.927907048,203.083284843,-1.44814300537,-3965.07076948,-4166.70591099,184.725648031,13.9748094328,-273.927907048,-86.3910078891,360.318914937,273.347762717,-260.577219694,-12.7705430225
0.0716,192.821627737,-855.05778741,1565.12019335,2917.84155181,-1757.94182109,-2062.7837644,184.724552927,92.3622764634,184.720587856,318.570202212,1402.79499508,-1721.3651973,184.724552927,-855.05778741,192.821627737,184.724552927,-253.721417951,203.083281582,-1.45881447196,-3965.07076945,-4166.69523634,184.725648031,14.0117545624,-253.721417951,-113.7287944,367.45021235,273.562843105,-260.326881987,-13.2359611188
0.0718,47.6456729948,-1069.23563614,1645.61895724,2962.07561705,-1693.26463023,-1892.83998091,184.724549941,92.3622749703,184.72058487,181.674214971,1487.6458431,-1669.32005807,184.724549941,-1069.23563614,47.6456729948,184.724549941,-232.073324913,203.083278299,-1.46766617894,-3965.07076951,-4166.6863813,184.725648031,14.048699692,-232.073324913,-140.420320433,372.493645346,273.777429119,-260.076054847,-13.7013742718
0.072,-97.5855957362,-1277.3378747,1716.55248648,2989.47857775,-1618.96689074,-1712.14070305,184.724546936,92.3622734681,184.720581865,43.9871870175,1563.80335129,-1607.79053831,184.724546936,-1277.3378747,-97.5855957362,184.724546936,-209.106547852,203.083274996,-1.47664523125,-3965.07076945,-4166.67739893,184.725648031,14.0856448216,-209.106547852,-166.31384121,375.420389062,273.991417456,-259.824587847,-14.1668296084
0.0722,-242.485424403,-1478.18202464,1777.93782228,2999.89472484,-1535.45239787,-1521.71270019,184.724543915,92.3622719577,184.720578845,-94.1996129544,1631.30528912,-1537.10567616,184.724543915,-1478.18202464,-242.485424403,184.724543915,-184.951665002,203.083271675,-1.48373278975,-3965.07076948,-4166.67030805,184.725648031,14.1225899512,-184.951665002,-191.262313572,376.213978574,274.204909982,-259.572642757,-14.6322672254
0.0724,-385.777435934,-1670.62684946,1829.02468729,2993.26487168,-1443.24725136,-1322.63802222,184.72454088,92.36227044,184.720575809,-231.59358936,1689.31844665,-1457.72485729,184.72454088,-1670.62684946,-385.777435934,184.72454088,-159.745860167,203.083268338,-1.49087321758,-3965.07076945,-4166.66316428,184.725648031,14.1595350808,-159.745860167,-215.123878055,374.869738222,274.417804227,-259.320068283,-15.0977359446
0.0726,-527.112967389,-1853.57883927,1869.90385728,2969.62669043,-1342.79088989,-1116.04785116,184.724537832,92.3622689161,184.720572761,-367.935459175,1737.93997046,-1370.00451128,184.724537832,-1853.57883927,-527.112967389,184.724537832,-133.632413935,203.083264987,-1.49607297778,-3965.07076945,-4166.65796116,184.725648031,14.1964802105,-133.632413935,-237.763055344,371.395469278,274.63019957,-259.067026034,-15.563173536
0.0728,-665.212952091,-2025.99842436,1899.98412964,2929.11449795,-1234.77117755,-903.116073587,184.724534774,92.3622673868,184.720569703,-501.917414302,1776.49159405,-1274.57417975,184.724534774,-2025.99842436,-665.212952091,184.724534774,-106.759660101,203.083261625,-1.50127378106,-3965.07076945,-4166.652757,184.725648031,14.2334253401,-106.759660101,-259.051090544,365.810750645,274.841994419,-258.813363794,-16.0286306247
0.073,-799.776941436,-2186.90588226,1919.42976334,2871.9584926,-1119.6528219,-685.052610332,184.724531707,92.3622658533,184.720566636,-633.320517173,1805.12966223,-1171.80914506,184.724531707,-2186.90588226,-799.776941436,184.724531707,-79.28032993,203.083258253,-1.5045081377,-3965.07076945,-4166.64951925,184.725648031,14.2703704697,-79.28032993,-278.867143602,358.147473532,275.053285688,-258.559242904,-16.4940427842
0.0732,-929.549950055,-2335.3869047,1927.82034466,2798.48344619,-998.270394605,-463.096541491,184.724528633,92.3622643164,184.720563562,-760.84889929,1823.34433765,-1062.49543837,184.724528633,-2335.3869047,-929.549950055,184.724528633,-51.3505403444,203.083254873,-1.50771468878,-3965.0707694,-4166.64630935,184.725648031,14.3073155993,-51.3505403444,-297.098485944,348.449026288,275.263972732,-258.304510179,-16.9594625531
0.0734,-1054.28886146,-2470.59779289,1925.39147887,2709.10685861,-871.102617409,-238.509065723,184.724525555,92.3622627773,184.720560484,-884.331512138,1831.349397,-947.01788486,184.724525555,-2470.59779289,-1054.28886146,184.724525555,-23.1290070041,203.083251489,-1.50895252824,-3965.07076948,-4166.64506808,184.725648031,14.3442607289,-23.1290070041,-313.641660017,336.770667021,275.474150036,-258.049326596,-17.4248234398
0.0736,-1172.78892755,-2591.77025158,1911.90161158,2604.33658544,-739.112684037,-12.566333866,184.724522474,92.3622612369,184.720557403,-1002.51123135,1828.81335555,-826.3021242,184.724522474,-2591.77025158,-1172.78892755,184.724522474,5.22391345556,203.083248102,-1.51015654206,-3965.07076942,-4166.64386071,184.725648031,14.3812058585,5.22391345556,-328.402521508,323.178608053,275.683717983,-257.793537978,-17.8901800048
